"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220601 ~ 20230531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202303","2","102,000","4","1992","개포로109길 9","","직거래","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202303","6","95,000","12","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202303","8","104,000","2","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202303","11","103,000","7","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202303","11","108,000","4","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202303","13","95,000","6","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202303","14","93,000","1","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202303","15","125,000","5","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202303","27","122,500","4","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202304","1","124,500","8","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202304","10","102,000","4","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202304","11","90,000","5","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202304","12","95,000","10","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202304","13","102,000","8","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202304","24","104,800","15","1992","개포로109길 9","20230522","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202304","27","108,000","10","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202305","1","90,000","3","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202305","1","110,000","8","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","202305","9","103,500","3","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202305","18","128,000","12","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","202305","18","127,000","12","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202305","20","94,500","11","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","202305","25","97,800","7","1992","개포로109길 9","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","179","0179","0000","우성8","79.61","202304","19","190,000","8","1987","개포로 411","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","654","0654","0000","현대2","131.83","202302","18","284,000","3","1986","언주로 107","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","654","0654","0000","현대2","84.81","202305","13","208,000","4","1986","언주로 107","","중개거래","서울 강남구"
"서울특별시 강남구 개포동","177","0177","0000","현대아파트3","163.85","202303","21","350,000","7","1986","개포로 409","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","274","0274","0000","경남논현","83.72","202206","21","131,000","5","1996","언주로116길 12","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","212-13","0212","0013","논현동월드메르디앙","84.9943","202304","5","127,000","5","2007","학동로38길 22","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","225-6","0225","0006","논현아이파크","84.89","202209","2","195,000","19","2020","언주로 615","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","275","0275","0000","동부센트레빌","84.9875","202206","11","192,000","8","2003","언주로116길 6","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","245","0245","0000","동양파라곤","144.74","202210","11","310,000","9","2004","언주로130길 30","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","245","0245","0000","동양파라곤","157.41","202305","24","360,000","9","2004","언주로130길 30","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트1~6","119.67","202302","6","209,000","1","1985","언주로146길 18","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트1~6","119.67","202302","6","209,000","1","1985","언주로146길 18","20230306","중개거래","서울 강남구"
"서울특별시 강남구 논현동","105","0105","0000","동현아파트1~6","84.92","202303","31","198,000","12","1985","언주로146길 18","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","252-1","0252","0001","두산위브1단지","110.778","202207","18","219,000","9","2004","학동로46길 38","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","216-1","0216","0001","두영","82.6","202302","25","90,000","1","2004","논현로124길 8","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","114-23","0114","0023","로체샤르캐슬","106.59","202211","10","139,000","4","2009","언주로136길 16","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202206","2","40,500","8","2004","학동로 165","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202206","7","40,300","6","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202206","17","41,500","13","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202206","28","40,500","13","2004","학동로 165","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202207","7","39,500","12","2004","학동로 165","","중개거래","서울 중구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","6","38,500","11","2004","학동로 165","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","8","38,000","14","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","12","38,500","15","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","12","38,500","15","2004","학동로 165","20220818","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","27","37,800","3","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202208","27","38,500","3","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","58-2","0058","0002","마일스디오빌","36.29","202209","3","39,000","4","2004","학동로 165","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202206","17","99,500","5","1997","강남대로146길 28","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202209","24","89,000","1","1997","강남대로146길 28","","중개거래","서울 서초구"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","114.34","202303","7","220,000","5","1997","강남대로146길 28","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202303","31","90,000","9","1997","강남대로146길 28","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","22","0022","0000","신동아(22)","35.73","202304","14","91,500","8","1997","강남대로146길 28","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","103","0103","0000","쌍용","84.87","202211","12","105,000","3","1996","도산대로50길 43","20230228","중개거래","서울 강남구"
"서울특별시 강남구 논현동","103","0103","0000","쌍용","59.91","202302","23","95,000","8","1996","도산대로50길 43","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","103","0103","0000","쌍용","84.87","202302","28","105,000","3","1996","도산대로50길 43","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","103","0103","0000","쌍용","59.91","202303","30","90,000","6","1996","도산대로50길 43","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","276-1","0276","0001","아크로힐스논현","84.208","202207","15","246,000","24","2014","언주로 604","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","276-1","0276","0001","아크로힐스논현","113.231","202210","28","240,000","14","2014","언주로 604","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","276-1","0276","0001","아크로힐스논현","113.087","202302","11","281,000","7","2014","언주로 604","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","276-1","0276","0001","아크로힐스논현","113.087","202304","3","265,000","8","2014","언주로 604","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","46-3","0046","0003","요진보네르","129.24","202207","6","106,000","1","2003","학동로5길 20","","직거래","-"
"서울특별시 강남구 논현동","108-2","0108","0002","제이빌","36.53","202305","10","50,000","7","2004","학동로43길 30","","직거래","-"
"서울특별시 강남구 논현동","44-8","0044","0008","지고하임(101동)","80.4","202302","10","85,000","2","2003","학동로9길 21","","직거래","-"
"서울특별시 강남구 논현동","211-21","0211","0021","펜트힐루논현","43.392","202207","8","110,000","4","2021","언주로 641","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","211-21","0211","0021","펜트힐루논현","43.392","202207","8","102,000","6","2021","언주로 641","","중개거래","서울 강남구"
